1676867862.301879;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.301902;total;4772.46;4772.46;9544.91;2391;2391;31.94;31.94;63.87;16;16;0.00;0.00;0;0
1676867862.802058;lo;1536.00;1536.00;3072.00;768;768;10.00;10.00;20.00;5;5;0.00;0.00;0;0
1676867862.802112;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802129;wlp2s0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802144;br-1d46de5a42d0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802161;br-84e3c456eca2;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802178;docker0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802216;br-e40315a74105;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802230;s1-eth1;148.00;148.00;296.00;74;74;2.00;2.00;4.00;1;1;0.00;0.00;0;0
1676867862.802248;s1-eth2;786.00;2180.00;2966.00;1090;393;10.00;8.00;18.00;4;5;0.00;0.00;0;0
1676867862.802266;s1-eth3;2180.00;1082.00;3262.00;541;1090;8.00;14.00;22.00;7;4;0.00;0.00;0;0
1676867862.802285;s1-eth4;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802300;s1-eth5;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867862.802324;total;4650.00;4946.00;9596.00;2473;2325;30.00;34.00;64.00;17;15;0.00;0.00;0;0
1676867863.302484;lo;1532.93;1532.93;3065.87;768;768;9.98;9.98;19.96;5;5;0.00;0.00;0;0
1676867863.302541;enp0s31f6;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1676867863.302567;wlp2s0;0.00;83.83;83.83;42;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
